"","account_num","address","bank_name","id","industry","legal_form","location","name","phone","tax_num"
"3307","000530020100485773","МИРЧЕ АЦЕВ 5А","ОХРИДСКА БАНКА А.Д. - ОХРИД","4633920","Трговија на мало со мебел  опрема за осветлување и други предмети за домаќинствата  во специјализирани продавници","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СТРУГА","Друштво за производство,трговија и услуги РАНДЕМ ДООЕЛ увоз-извоз Струга","046-786-125","MK4026993105280"
"3308","000530020100312046","ВЕВЧАНИ бб","ОХРИДСКА БАНКА А.Д. - ОХРИД","5737443","Трговија на мало со текстил во специјализирани продавници","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ВЕВЧАНИ","Трговско друштво за производство трговија и услуги ЗИ Вевчани ДООЕЛ","046/790-567","MK4026003123751"
"3309","000380810134100193","ЈНА бб","","5700248","Изградба на станбени и нестанбени згради","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","СТРУГА","ГрадеЖно трговско услуЖно друштво ТРИМ увоз-извоз Охрид ДОО","786156","MK4026002123065"
"3310","000530020100401965","ЛАБУНИШТА ББ","ОХРИДСКА БАНКА А.Д. - ОХРИД","5827493","Трговија на мало во неспецијализирани продавници  претежно со храна  пијалаци и тутун","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ЛАБУНИШТА","Трговско друштво за производство трговија и услуги  ФИРЕИ  ДООЕЛ с.Лабуништа Струга","075/249-075","MK4026003125908"
"3311","000210045536750178","С.ОКТИСИ","НЛБ ТУТУНСКА БАНКА АД СКОПЈЕ","4553675","Друга трговија на мало во неспецијализирани продавници","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ОКТИСИ","Трговско друштво за трговија на големо и мало извоз-узвоз Цановски Неџип НЕЏО-КОМЕРЦ ДООЕЛ с.Октиси Струга","096/75-931","MK4026993106678"
"3312","000210058275150145","С.ПОДГОРЦИ бб","НЛБ ТУТУНСКА БАНКА АД СКОПЈЕ","5827515","Трговија на мало со метална стока  бои и стакло во специјализирани продавници","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ПОДГОРЦИ","Трговско друштво за трговија и услуги ИНФИНИТИ с.Подгорци Лабуништа ДООЕЛ","046-786-963","MK4026003125800"
"3313","000380875783800103","С.ФРАНГОВО","","5805422","Уривање","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ФРАНГОВО","Трговско друштво  за транспорт,трговија и услуги ТРАНС-АГ с.Франгово Струга ДООЕЛ","","MK4026003125550"
"3314","000530020100416224","МАРШАЛ ТИТО ГРАДСКИ ПАЗАР б.б.","ОХРИДСКА БАНКА А.Д. - ОХРИД","4226763","Дејност на школите за возачи","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СТРУГА","Друштво за обука на возачи Ставреска Силвана СТАТЕР АВТО шКОЛА ДООЕЛ Струга","046/780-768","MK4026991112018"
"3315","000530020100415351","ЕДВАРД КАРДЕЉ 632","ОХРИДСКА БАНКА А.Д. - ОХРИД","5853109","Други градежно-инсталатерски работи","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СТРУГА","ДРУШТВО ЗА ГРАДЕЖНИШТВО УГОСТИТЕЛСТВО И ТРГОВИЈА Г.И.П.МАТЕСКИ УВОЗ-ИЗВОЗ ДООЕЛ СТРУГА","046/787-373","MK4026004126380"
"3316","000530020100413217","ВОЈДАН ЧЕРНОДРИНСКИ 32","ОХРИДСКА БАНКА А.Д. - ОХРИД","5847184","Трговија на мало со текстил во специјализирани продавници","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СТРУГА","Трговско друштво за трговија,производство и услуги АРХИКОНИНГ Марјан,ДООЕЛ Струга","046/786056","MK4026004126207"
"3317","000530020100390422","НАСЕЛЕНО МЕСТО БЕЗ УЛИчЕН 3","ОХРИДСКА БАНКА А.Д. - ОХРИД","5820065","Ресторани и останати објекти за подготовка и послужување на храна","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ЈАБЛАНИЦА","Друштво за угостителство, трговија и услуги  БОНИ БН ДООЕЛ увоз-извоз с.Јабланица Луково","070-688-130","MK4026003125649"
"3318","000530020100385281","С.КОРОШИШТА","ОХРИДСКА БАНКА А.Д. - ОХРИД","5806259","Изградба на други објекти од нискоградба  неспомнати на друго место","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","КОРОШИШТА","Трговско друштво за производство градеЖништво трговија и услуги ГМБш с. Корошишта ДелогоЖди ДОО","070/347-401","MK4026003125495"
"3319","000210058485040103","БОРО ДУНИ 47","НЛБ ТУТУНСКА БАНКА АД СКОПЈЕ","5848504","Трговија на мало со месо и производи од месо во специјализирани продавници","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СТРУГА","Трговско друштво за производство трговија и услуги  АМН ДООЕЛ Струга","070-232-769","MK4026004126231"
"3320","000530020100371410","ВЕВЧАНИ","ОХРИДСКА БАНКА А.Д. - ОХРИД","5219264","Изградба на станбени и нестанбени згради","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","ВЕВЧАНИ","Друштво за производство трговија угостителство градеЖништво и услуги АТРИУМ ДОО увоз-извоз Вевчани -Вевчани","070/351-835","MK4026998115624"
"3321","000210069208530171","ЛАБУНИШТА","НЛБ ТУТУНСКА БАНКА АД СКОПЈЕ","6920853","Трговија на мало во неспецијализирани продавници  претежно со храна  пијалаци и тутун","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","ЛАБУНИШТА","Друштво за трговија производство и услуги НЕТТО МАРКЕТ ДОО увоз-извоз с.Лабуништа Струга","046/552-222","MK4026013517863"
"3322","000300280000036688","НАСЕЛБА БЕЗ УЛИЧЕН СИСТЕМ 5/-","КОМЕРЦИЈАЛНА БАНКА АД СКОПЈЕ","7008368","Искористување на шумите","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","МОДРИШТЕ","Друштво за производство, трговија и услуги ТАМИ 2014 увоз-извоз ДООЕЛ с.Модриште Македонски Брод","078661698","MK4018015502224"
"3323","000300280000038628","С.ПРЕГЛОВО 1","КОМЕРЦИЈАЛНА БАНКА АД СКОПЈЕ","7093560","Вадење на декоративен камен и камен за градежништвото  варовник  суров гипс  креда и шкрилци","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ПРЕГЛОВО","Друштво за производство услуги и трговија МАРМО - ИБЕСКИ увоз извоз ДООЕЛ с. Преглово, Пласница","075/903-585","MK4071016500495"
"3324","000380611666700106","С.РИБАРЦИ бб","","6118445","Производство на друга градежна столарија и подови","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","РИБАРЦИ","Друштво за производство, трговија и услуги КОЛЕ-ДИЗАЈН увоз-извоз ДООЕЛ с.Рибарци Новаци","","MK4002006173079"
"3325","000210057298740191","МАКЕДОНСКА 16/-","НЛБ ТУТУНСКА БАНКА АД СКОПЈЕ","5729874","Трговија на мало со текстил во специјализирани продавници","","БИТОЛА","Друштво за производство, трговија и услуги ФАНИ увоз-извоз ДООЕЛ Битола","","MK4002003154375"
"3326","000530040100950111","УЖИчКА РЕПУБЛИКА 29","ОХРИДСКА БАНКА А.Д. - ОХРИД","4552385","Изградба на станбени и нестанбени згради","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","БИТОЛА","Трговско друштво за градеЖно занаетчиски работи и трговија на големо и мало АРТИ БАУ Битола, ДООЕЛ","097/252-302","MK4002992115359"
"3327","000380677227200174","МОША ПИЈАДЕ 1","","6633978","Друга трговија на мало во неспецијализирани продавници","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","БИТОЛА","Друштво за производство,трговија и услуги ХАРДКОР шОП ДООЕЛ увоз-извоз Битола","","MK4002010520212"
"3328","000530040101847070","8-МИ  СЕПТЕМВРИ 27","ОХРИДСКА БАНКА А.Д. - ОХРИД","7079230","Изградба на станбени и нестанбени згради","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ГОРНО ОРИЗАРИ","Друштво за градеЖништво трговија, производство и услуги МАК СТРОЈ ИНЖЕНЕРИНГ увоз-извоз ДООЕЛ Битола","047/241-303","MK4002015543385"
"3329","000290200000363597","ВЛАТКО МИЛЕНКОСКИ 84","ТТК БАНКА АД СКОПЈЕ","6040250","Дејност на школите за возачи","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","БИТОЛА","Друштво за трговија,транспорт и услуги 05 СТАРТ увоз-извоз ДООЕЛ Битола","","MK4002005169019"
"3330","000530040101665777","ЧЕДЕ ФИЛИПОВСКИ ДАМЕ 12","ОХРИДСКА БАНКА А.Д. - ОХРИД","6931707","Трговија на мало со облека во специјализирани продавници","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","БИТОЛА","Друштво за производство,трговија и услуги ХРИС-М ДООЕЛ увоз-извоз Битола","075/843-107","MK4002014535265"
"3331","000300080000014776","ГОЦЕ ДЕЛЧЕВ 34","КОМЕРЦИЈАЛНА БАНКА АД СКОПЈЕ","4936523","Производство на друга горна облека","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ШТИП","Друштво за производство,трговија и услуги В и Е експорт-импорт ДООЕЛ штип","032386777","MK4029994113057"
"3332","000380677170500182","7-МИ ЈУЛИ 31","","6742718","Трговија на големо со хемиски производи","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","БИТОЛА","Друштво за трговија на големо со хемиски производи ДИКИС-ИД увоз-извоз ДООЕЛ Битола","075/339-914","MK4002011525790"
"3333","000290200000572438","ГОЦЕ ДЕЛЧЕВ 1 А","ТТК БАНКА АД СКОПЈЕ","6175996","Друга трговија на мало во неспецијализирани продавници","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","БИТОЛА","Друштво за производство, услуги и трговија на големо и мало ПОЛИ-МОНТ ДООЕЛ увоз-извоз,Кравари, Битола","","MK4002007177051"
"3334","000530040100297592","ДОЈРАН 34/-","ОХРИДСКА БАНКА А.Д. - ОХРИД","5422183","Трговија на мало со метална стока  бои и стакло во специјализирани продавници","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","БИТОЛА","Друштво за производство, услуги и трговија на големо и мало  АГНЕСА Газмен   ДООЕЛ увоз-извоз  Битола","047220801","MK4002000141663"
"3335","000530040100487324","ВАСКО КАРАНГЕЛЕСКИ РЕМО 2-3/36","ОХРИДСКА БАНКА А.Д. - ОХРИД","5934907","Електроинсталатерски работи","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","БИТОЛА","Друштво за производство,трговија и услуги БИТОЛАМАК ИНЖЕНЕРИНГ увоз-извоз ДОО Битола","047/221772","MK4002005164459"
"3336","000530040101589438","ПОЖАРЕВАЧКА 42","ОХРИДСКА БАНКА А.Д. - ОХРИД","6866654","Производство на метални врати и прозорци","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","БИТОЛА","Друштво за трговија производство и услуги ЕМ МЕТАЛ увоз-извоз ДООЕЛ Битола","","MK4002013532327"
"3337","000270070342700156","13-ТИ ЈУЛИ 2Б","ХАЛК БАНКА АД СКОПЈЕ","7034270","Производство на леб; слатки (колачи торти) во свежа состојба и бисквити (кекси)","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","БИТОЛА","Друштво за трговија, производство и услуги ДУО ФУД увоз-извоз ДООЕЛ Битола","","MK4002015541005"
"3338","000530040101692064","ВОДЕН 26","ОХРИДСКА БАНКА А.Д. - ОХРИД","6952305","Трговија на мало со делови и прибор за моторни возила","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","БИТОЛА","Друштво за услуги и трговија на големо и мало БИКАЛ ДООЕЛ увоз-извоз Битола","070307580","MK4002014536350"
"3339","000210057229000198","ДОВЛЕЏИК 5 а","НЛБ ТУТУНСКА БАНКА АД СКОПЈЕ","5722900","Трговија со автомобили и моторни возила од лесна категорија","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","БИТОЛА","Друштво за трговија на големо и мало, продаЖба, одрЖување и поправка на моторни возила и услуги ЈОСИФОВ ДООЕЛ увоз-извоз Битола","","MK4002003153913"
"3340","000530040100264030","МИНЕЛА БАБУКОВСКИ 2/3/55","ОХРИДСКА БАНКА А.Д. - ОХРИД","5600286","Трговија на големо со месо и производи од месо","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","БИТОЛА","Трговско друшто за трговија и услуги Јошевски Владо  ВЛАДО увоз-извоз Битола ДООЕЛ","047/261-047","MK4002001152359"
"3341","000290200000028171","РУЖА ДЕЛЧЕВА бб","ТТК БАНКА АД СКОПЈЕ","4363868","Дејности на телевизиската програма и емитување","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","БИТОЛА","Трговско радиодифузно друштво тв студио ТЕРА Манговски Зоран Битола ДООЕЛ","047/258-080","MK4002992100580"
"3342","000530040101596519","ЈАДРАНСКА 1/1-23","ОХРИДСКА БАНКА А.Д. - ОХРИД","6873553","Трговија на мало во неспецијализирани продавници  претежно со храна  пијалаци и тутун","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","БИТОЛА","Друштво за производство, трговија и услуги ЖУЛИОН увоз-извоз ДООЕЛ Битола","071375103","MK4002013532726"
"3343","000530040101585752","КИРЕ КОСТАДИНОВСКИ 26","ОХРИДСКА БАНКА А.Д. - ОХРИД","6816037","Сечење  обликување и доработка на камен","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","БИТОЛА","Друштво за производство, трговија и услуги МАКСТОН - НК  увоз-извоз ДООЕЛ Горно Оризари Битола","","MK4002012529594"
"3344","000500000000085484","НИКОЛА ТЕСЛА 17","СТОПАНСКА БАНКА АД БИТОЛА","4262751","Трговија на мало со текстил во специјализирани продавници","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","БИТОЛА","Трговско,производно и услуЖно друштво Драган, КОЊАРКА увоз-извоз Битола ДООЕЛ","047/226-310","MK4002991113689"
"3345","000530040101917783","СТИВ НАУМОВ 47","ОХРИДСКА БАНКА А.Д. - ОХРИД","7134584","Трговија на мало во неспецијализирани продавници  претежно со храна  пијалаци и тутун","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","БИТОЛА","Друштво за трговија, услуги и производство КАБИС-КОМЕРЦ увоз-извоз ДООЕЛ Битола","","MK4002016546515"
"3346","000500000000097221","ДОБРИВОЕ РАДОСАВЛЕВИЌ 12","СТОПАНСКА БАНКА АД БИТОЛА","4619293","Трговија на мало со обувки и предмети од кожа во специјализирани продавници","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","БИТОЛА","Друштво за трговија на големо и мало производство и услуги МАМИТА-ЛУКАС ДОО Битола","047/226-129","MK4002993113236"
"3347","000380070613200108","КОСТА АБРАШЕВИЌ 26","","7021160","Неспецијализирана трговија на големо","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","БИТОЛА","Друштво за производство,услуги и трговија ЕУРОКАРТОН увоз-извоз ДООЕЛ Битола","070/339-021","MK4002015540289"
"3348","000500000000036208","БУРСА 40 ЛОК 1","СТОПАНСКА БАНКА АД БИТОЛА","4136667","Поправка на електрична опрема","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","БИТОЛА","Друштво за производство, сервис и трговија МИКРО МАКувоз-извоз ДООЕЛ Битола","047/237-757","MK4002990126302"
"3349","000530040100648344","КАРПОШ 6-2/17","ОХРИДСКА БАНКА А.Д. - ОХРИД","6115098","Издавање и управување со сопствен недвижен имот или недвижен имот земен под закуп (лизинг)","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","БИТОЛА","Друштво за трговија, услуги и производство ТЕДИСИМА увоз-извоз ДОО Битола","","MK4002006172927"
"3350","000530040100235124","НИКОЛА ТЕСЛА 18-31","ОХРИДСКА БАНКА А.Д. - ОХРИД","5648530","Друга преработка и конзервирање на овошје и зеленчук","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","БИТОЛА","ДРУШТВО ЗА ПРОИЗВОДСТВО УСЛУГИ И ТРГОВИЈА НА ГОЛЕМО И МАЛО МАРИВИТА УВОЗ-ИЗВОЗ ДООЕЛ БИТОЛА","224-441/047","MK4002002150970"
"3351","000530000101324436","ПАРТИЗАНСКА 47-А/9","ОХРИДСКА БАНКА А.Д. - ОХРИД","6631860","Друга трговија на мало во неспецијализирани продавници","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","БИТОЛА","Друштво за трговија, производство, транспорт, угостителство и услуги ВЕР ДЕЈ ДОО увоз-извоз Битола","047/227-707","MK4002010519923"
"3352","000530040100124544","НИКОЛА ТЕСЛА 160","ОХРИДСКА БАНКА А.Д. - ОХРИД","4095626","Друг патнички копнен транспорт  неспомнат на друго место","ОПШТЕСТВЕНО ПРЕТПРИЈАТИЕ","БИТОЛА","ПАТНИчКИ СООБРАќАЈ-ТРАНСКОП А.Д. Битола","047/231-192","MK4002989121089"
"3353","000530040101764814","ИНДУСТРИСКА 1","ОХРИДСКА БАНКА А.Д. - ОХРИД","7010109","Друга трговија на мало во неспецијализирани продавници","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","БИТОЛА","Друштво за производство ,трговија и услуги КОМПАНИЈА РАЈчИНОВСКИ ДООЕЛ увоз извоз Битола","078/253-450","MK4002015539647"
"3354","000280103100690227","ИГЊАТ АТАНАСОВСКИ 17 дел.об5","АЛФА БАНКА А.Д. СКОПЈЕ","4461983","Сметководствени  книговодствени и ревизорски работи; даночно советување","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","БИТОЛА","Друштво за трговија на големо и мало и услуги ХРИСО ДООЕЛ Сотир увоз-извоз Битола","047/227707","MK4002992107089"
"3355","000500000000038924","ДОБРИВОЕ РАДОСАВЛЕВИЌ 8","СТОПАНСКА БАНКА АД БИТОЛА","4856864","Друга трговија на мало со храна во специјализирани продавници","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","БИТОЛА","Друштво за производство, трговија и услуги Благој Петровски ЦРВЕНИ ПЕТЛИ - ПРОМ увоз - извоз Битола ДООЕЛ","047/612711","MK4002994116581"
"3356","000290200000469812","ПАРТИЗАНСКА 67/44","ТТК БАНКА АД СКОПЈЕ","6130380","Општи машински работи","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","БИТОЛА","Друштво за транспорт, трговија, производство и услуги САН-ИНЖЕЊЕРИНГ увоз-извоз ДООЕЛ Битола","047/227-114","MK4002006173770"
"3357","000290200000010420","ПИТУ ГУЛИ 47/-","ТТК БАНКА АД СКОПЈЕ","4921712","Трговија на големо со друга стока за домаќинствата","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","БИТОЛА","Друштво за трговија на големо и мало, увоз-извоз и услуги МЕРКУР ТРЕЈД Битола ДООЕЛ","070/339-241","MK4002994104257"
"3358","000530040101948629","ТОШО ДАСКАЛО 22","ОХРИДСКА БАНКА А.Д. - ОХРИД","7165331","Неспецијализирана трговија на големо","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","БИТОЛА","Друштво за трговија, угостителство и маркетинг АЛМАСТ ТРЕЈД увоз-извоз ДООЕЛ Битола","","MK4002016548143"
"3359","000530040100272081","ПРИЛЕПСКА 7/Локал 2","ОХРИДСКА БАНКА А.Д. - ОХРИД","5016550","Трговија на мало во неспецијализирани продавници  претежно со храна  пијалаци и тутун","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","БИТОЛА","Друштво за производство, услуги и трговија на големо и мало ПЕЦИ-М ДООЕЛ увоз-извоз Битола","078/205-575","MK4002993122332"
"3360","000530000101399902","ИНДУСТРИСКА ББ","ОХРИДСКА БАНКА А.Д. - ОХРИД","6690904","Товарен патен транспорт","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","БИТОЛА","Друштво за производство, услуги и транспорт САИТИС ТРАНСПОРТ ДООЕЛ увоз-извоз Битола - во ликвидација","242-187","MK4002011523274"
"3361","000500000000652061","ИНДУСТРИСКА 36","СТОПАНСКА БАНКА АД БИТОЛА","6466710","Трговија на мало со моторни горива и мазива во специјализирани продавници","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","БИТОЛА","Друштво за трговија на големо и мало, производство и услуги ЕКСОЛ-М увоз-извоз ДОО Битола","047/236-015","MK4002009511943"
"3362","000210058597860124","СОЛУНСКА 192 а","НЛБ ТУТУНСКА БАНКА АД СКОПЈЕ","5859786","Товарен патен транспорт","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","БИТОЛА","Друштво за производство, трговија и услуги  КАРГО ЕКСПРЕС ДООЕЛ увоз-извоз Битола","047/241-327","MK4002004161197"
"3363","000500000000593182","С.ВАШАРЕЈЦА бб","СТОПАНСКА БАНКА АД БИТОЛА","6306683","Одгледување на жита (освен ориз)  мешункасти растенија и маслодајно семе","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ВАШАРЕЈЦА","Друштво за производство,трговија и услуги ВА-ГО КОМПАНИ 07 увоз-извоз ДООЕЛ с.Вашарејца Могила","047/238-513","MK4002008502711"
"3364","000200001953198297","БРАЌА МИЛАДИНОВИ 54 А","СТОПАНСКА БАНКА АД СКОПЈЕ","6480349","Товарен патен транспорт","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","БИТОЛА","Друштво за превоз со увоз-извоз АЛ-МАТ ПЕТАР Битола ДООЕЛ","","MK4002009513008"
"3365","000200001760276646","ПЕЦО БОЖИНОВСКИ бб","СТОПАНСКА БАНКА АД СКОПЈЕ","5685699","Трговија на мало во неспецијализирани продавници  претежно со храна  пијалаци и тутун","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","БИТОЛА","Трговско друштво за трговија  КАНДИ МАРКЕТ ДОО Битола","075/207-600","MK4002002152581"
"3366","000500000000224679","ПАНДЕ ИЛКОВСКИ 3","СТОПАНСКА БАНКА АД БИТОЛА","4272889","Производство на леб; слатки (колачи торти) во свежа состојба и бисквити (кекси)","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","БИТОЛА","Друштво за производство,услуги и трговија на големо и мало КЛЕМЕНТАЈН Бранко Ангелковски увоз-извоз ДООЕЛ Битола","070713062","MK4002991127000"
"3367","000500000000041543","ВОДЕН 10","СТОПАНСКА БАНКА АД БИТОЛА","4345452","Производство на други производи од гума","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","БИТОЛА","Друштво за производство,услуги,трговија ма големо и мало Димовски Димче ХИДРО-ТЕК увоз-извоз ДООЕЛ Битола","047/229196","MK4002992126997"
"3368","000500000000112062","ПЕЦО БОЖИНОВСКИ 11","СТОПАНСКА БАНКА АД БИТОЛА","4197097","Товарен патен транспорт","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","БИТОЛА","Друштво со ограничена одговорност за транспорт шпедиција, трговија на големо и мало ПАЛАМИДА-ЕКСПРЕС Пеце ДООЕЛ увоз-извоз Битола","070/207-806","MK4002990112700"
"3369","000290200000175611","С.ЛАЖЕЦ БИТОЛА","ТТК БАНКА АД СКОПЈЕ","5977312","Друга трговија на мало во неспецијализирани продавници","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ЛАЖЕЦ","Друштво за производство,услуги и трговија на големо и мало  ПАНДЕ КОМПАНИ ДООЕЛ увоз - извоз с.ЛаЖец, Бистрица","071/640-663","MK4002005166478"
"3370","000530040100344928","СТЕРЈОВСКИ ЃОРЃИ ЏОЏА 14","ОХРИДСКА БАНКА А.Д. - ОХРИД","5714354","Трговија на мало во неспецијализирани продавници  претежно со храна  пијалаци и тутун","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","БИТОЛА","ДРУШТВО ЗА ПРОИЗВОДСТВО ТРГОВИЈА И УСЛУГИ МАРИКА ИВАНОВСКА КИ КА УВОЗ-ИЗВОЗ ДООЕЛ БИТОЛА","047/256-781","MK4002002156145"
