"","account_num","address","bank_name","id","industry","legal_form","location","name","phone","tax_num"
"16098",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16099",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16101",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16102",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16103",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16104","000530010100353514","БУЛ.ПАРТИЗАНСКИ ОДРЕДИ 62-2/19","ОХРИДСКА БАНКА А.Д. - ОХРИД","5777917","Дејности на советување во врска со работењето и останато управување","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СКОПЈЕ-КАРПОШ","Друштво за трговија и производство УНИМЕТ ДООЕЛ Скопје","02/3090-540","MK4030003483305"
"16105",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16106",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16107",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16108",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16109",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16110",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16111",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16112",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16113",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16114",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16115",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16116",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16117",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16118",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16119","000300000002124142","ЛОНДОНСКА 9-а","КОМЕРЦИЈАЛНА БАНКА АД СКОПЈЕ","6006051","Неспецијализирана трговија на големо","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СКОПЈЕ-КАРПОШ","Друштво за производство, трговија и услуги  СУПЕР  ГРУПАЦИЈА ДООЕЛ Скопје","02/3063-180","MK4030005555354"
"16120","000530070101019222","7 38/Нас.","ОХРИДСКА БАНКА А.Д. - ОХРИД","6341667","Одгледување на жита (освен ориз)  мешункасти растенија и маслодајно семе","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","КУМАНОВО","Друштво за производство трговија и услуги ГРАЦИЈА-БО ДООЕЛ Куманово","","MK4017008502964"
"16121",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16122","000250014000233987","БЛАГОЈ ЃОРЕВ 89/3-11","ШПАРКАСЕ БАНКА МАКЕДОНИЈА АД СКОПЈЕ","6413498","Товарен патен транспорт","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ВЕЛЕС","Друштво за транспорт, трговија и услуги ГРИН ТРАНСПОРТ ДООЕЛ увоз-извоз Велес","043/211-787","MK4004008502358"
"16123",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16124",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16125",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16126","000530060401712675","МЛАДИНСКА 136/-","ОХРИДСКА БАНКА А.Д. - ОХРИД","6969810","Трговија на мало во неспецијализирани продавници  претежно со храна  пијалаци и тутун","","СТРУМИЦА","ВЛАТКО ЃОРЃИ ЏЕКОВ Т.П. ТРГОВЕЦ ПОЕДИНЕЦ","078-495-494","MK5027014504587"
"16127",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16128",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16129","000500000000210517","БОРИС КИДРИЧ 24 Б","СТОПАНСКА БАНКА АД БИТОЛА","4965183","Дејност на школите за возачи","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","БИТОЛА","Друштво за трговија на големо и мало посредништво и услуги МОТО-РЕЛИ увоз-извоз Битола ДОО","097/48-339","MK4002994121364"
"16130",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16131",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16132",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16133",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16134",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16135","000290400000400544","БОРИС КИДРИЧ 1/14-16","ТТК БАНКА АД СКОПЈЕ","6015140","Изградба на станбени и нестанбени згради","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ТЕТОВО","Друштво за производство, градеЖништво, трговија и угостителски услуги АК-ИНВЕСТ,АК-ИНВЕСТ ДООЕЛ експорт-импорт Тетово","044-350-123","MK4028005146115"
"16136",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16137",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16138",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16139",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16140","000530010101678437","852 62","ОХРИДСКА БАНКА А.Д. - ОХРИД","6940820","Производство на предмети за вградување (градежна стока) од пластични маси","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","СКОПЈЕ-Г. БАБА","Друштво за производство, промет и услуги ЛУКСОР ЛАЈН ДОО Скопје","","MK4043014515700"
"16141",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16142","000270068145060105","ВАНГЕЛ ТОДОРОВСКИ 9/-1","ХАЛК БАНКА АД СКОПЈЕ","6814506","Друга трговија на мало со нови производи во специјализирани продавници","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СКОПЈЕ - АЕРОДРОМ","Друштво за трговија и услуги МАГЕНТА ПРОПРИНТ ДООЕЛ Скопје","070/235-576","MK4032012518777"
"16143","000210060516420117","ИЛИНДЕНСКА 6/-","НЛБ ТУТУНСКА БАНКА АД СКОПЈЕ","6051642","Трговија на големо со фармацевтски производи","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","ТЕТОВО","Друштво за промет и услуги ПРИМА МЕДИКАЛ ДОО експорт-импорт Тетово.","071209215","MK4030005570213"
"16144","000530010101901440","КУЗМАН ШАПКАРЕВ 115","ОХРИДСКА БАНКА А.Д. - ОХРИД","7123604","Останати услуги на чистење  неспомнати на друго место","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","СКОПЈЕ - ЃОРЧЕ ПЕТРОВ","Друштво за трговија, производство и услуги ЕКО КЛИНИНГ ПРОФЕСИОНАЛ ДОО Скопје","","MK4044016512313"
"16145",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16146","000300000002791405","КОЗЛЕ 93/ЛОК.4","КОМЕРЦИЈАЛНА БАНКА АД СКОПЈЕ","6407714","Правни работи","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","СКОПЈЕ-КАРПОШ","Друштво за авторски и други сродни права АУКТОРИТАС ДОО Скопје","023/220-357","MK4030008043990"
"16147",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16148","000320000000024450","516 1/","ЦЕНТРАЛНА КООПЕРАТИВНА БАНКА АД СКОПЈЕ","5591724","Производство на метални конструкции и делови на конструкции","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СКОПЈЕ-Г. БАБА","Друштво за производство, трговија и услуги КЕНТАУР-ИМПЕКС ДООЕЛ експорт-импорт Скопје","02/3239-805","MK4030001431014"
"16149",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16150",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16151","000240210001387846","ТУРИСТИЧКА 14/-","УНИВЕРЗАЛНА ИНВЕСТИЦИОНА БАНКА АД СКОПЈЕ","6252869","Одгледување на жита (освен ориз)  мешункасти растенија и маслодајно семе","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","БЕРОВО","Трговско друштво за производство и промет ПЕКАРА МАЛЕшКОМ ДОО Берово","071/543-540","MK4001007108967"
"16152","000300000002763760","НАСЕЛЕНО МЕСТО БЕЗ УЛИчЕН ББ/-","КОМЕРЦИЈАЛНА БАНКА АД СКОПЈЕ","6380522","Аптеки","ЗДРАВСТВЕНА УСТАНОВА","БОЈАНЕ","Приватна здравствена установа-аптека ОРХИС ФАРМАЦИЈА Скопје","","MK4030008037168"
"16153",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16154",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16155",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16156",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16157","000290100000696991","50-ТА ДИВИЗИЈА 22","ТТК БАНКА АД СКОПЈЕ","6259219","Дејности на други организации врз база на зачленување  неспомнати на друго место","ОПШТЕСТВЕНИ ОРГАНИЗАЦИИ  ФОНДАЦИИ И ЗДРУЖЕНИЕ НА ГРААНИ","СКОПЈЕ-ЦЕНТАР","ЗдруЖение за културен и економски развој и поврзување ЈАВНА СОБА Скопје","","MK4030007645326"
"16158",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16159","000530020101793624","С.ЛАБУНИШТА 180","ОХРИДСКА БАНКА А.Д. - ОХРИД","7034717","Трговија на мало во неспецијализирани продавници  претежно со храна  пијалаци и тутун","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ЛАБУНИШТА","Друштво за трговија и услуги СУПЕР МАРКЕТ 2015 ДООЕЛ увоз-извоз с.Лабуништа Струга","071/220-359","MK4026015521019"
"16160",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16161","000530170101581623","БОЦА ИВАНОСКА 22/11","ОХРИДСКА БАНКА А.Д. - ОХРИД","5395615","Товарен патен транспорт","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","ПРИЛЕП","Друштво за производство, транспорт и услуги МАККОМ увоз-извоз ДОО Прилеп","048-428-130","MK4021000126545"
"16162","210055033880110","ГОЦЕ ДЕЛЧЕВ 121/-","УНИВЕРЗАЛНА ИНВЕСТИЦИОНА БАНКА АД СКОПЈЕ","5503388","Производство на други фабрикувани метални производи  неспомнати на друго место","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СТРУМИЦА","Друштво за производство,трговија и услуги  БИРОСЕФ ДООЕЛ увоз-извоз Струмица","034/330-290","MK4027001129899"
"16163",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16164",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16165",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16166",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16167",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16168","000210070399560191","ШИПОКНО Лам.1/1-6","НЛБ ТУТУНСКА БАНКА АД СКОПЈЕ","7039956","Трговија на големо со делови и прибор за моторни возила","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СТРУГА","Друштво за производство трговија и услуги БДБ КОМПАНИ ДООЕЛ  нас.шипокно,Охрид","070/228-077","MK4020015528350"
"16169",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16170","000250000000186060","СКУПИ 3А","ШПАРКАСЕ БАНКА МАКЕДОНИЈА АД СКОПЈЕ","4127617","Издавање и управување со сопствен недвижен имот или недвижен имот земен под закуп (лизинг)","АКЦИОНЕРСКО ДРУШТВО","СКОПЈЕ-КАРПОШ","Друштво за производство, трговија и услуги КАРА АД Скопје","070/243-677","MK4030990144649"
"16171",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16172","000300000000295595","ПЕРО НАКОВ 33/-","КОМЕРЦИЈАЛНА БАНКА АД СКОПЈЕ","4264070","Трговија на големо со фармацевтски производи","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СКОПЈЕ-Г. БАБА","ЛЕК СКОПЈЕ производство и трговија со фармацевтски и козметички производи Лек д.д. Љубљана ДООЕЛ Скопје","02/2550-800","MK4030991240811"
"16173",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16174",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16175","000530070101818502","3-ТА МАКЕДОНСКА УДАРНА БР 172/2-29","ОХРИДСКА БАНКА А.Д. - ОХРИД","7053983","Производство на велосипеди и инвалидски колички","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","КУМАНОВО","Друштво за производство и трговија на големо и мало САЗТ ДООЕЛ увоз-извоз Куманово","","MK4017015528456"
"16176",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16177",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16178",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16179",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16180","000300090000039462","ГОЦЕ ДЕЛчЕВ 25/-Избрис","КОМЕРЦИЈАЛНА БАНКА АД СКОПЈЕ","5052971","Трговија на мало со облека во специјализирани продавници","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","КУМАНОВО","Друштво за трговија и услуги ЛЕОН 95  ДОО увоз-извоз Куманово","02/3248-187","MK4017995109683"
"16181","000530010101866908","БОРИС КИДРИч 17/-","ОХРИДСКА БАНКА А.Д. - ОХРИД","7093624","Трговија на мало во неспецијализирани продавници  претежно со храна  пијалаци и тутун","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ТЕТОВО","Друштво за производство трговија и услуги ТРОКАДЕРО-ФАТМИР ДООЕЛ експорт-импорт Тетово","070551087","MK4028016527960"
"16182",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16183",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16184",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16185",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16186",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16187",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16188","000530010101941404","ТОДОР АЛЕКСАНДРОВ 71/3-3","ОХРИДСКА БАНКА А.Д. - ОХРИД","7156545","Изградба на станбени и нестанбени згради","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СКОПЈЕ-ЦЕНТАР","Друштво за производство,градеЖништво,трговија и услуги ПЕРИ ЕНГ ДООЕЛ Скопје","","MK4080016561264"
"16189",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16190",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16191",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16192",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16193",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16194",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16195","000530000101896639","101 122/-","ОХРИДСКА БАНКА А.Д. - ОХРИД","7119658","Производство на предмети за вградување (градежна стока) од пластични маси","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","МАЛА РЕЧИЦА","Друштво за производство, трговија и услуги ЕСТЕТИКА ББ БЕРАТ ДООЕЛ увоз-извоз с. Мала Речица, Тетово","078224902","MK4028016528915"
"16196",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16197",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16198","000530090101698027","МАРШАЛ ТИТО ББ/-","ОХРИДСКА БАНКА А.Д. - ОХРИД","6465838","Товарен патен транспорт","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ТЕАРЦЕ","Друштво за производство,транспорт,трговија и услуги ФЕ-ИЗ-ТРАНС ДООЕЛ експорт-импорт с.Теарце-Теарце","","MK4079009500138"
"16199",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16201",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16202",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16203","000200001281012062","КОчО РАЦИН 12/-","СТОПАНСКА БАНКА АД СКОПЈЕ","6071139","Друг патнички копнен транспорт  неспомнат на друго место","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ПРОБИШТИП","Друштво за превоз и услуги ДЕКО-ТРАНС ДООЕЛ Пробиштип","032482394","MK4022006104981"
"16204",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16205",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16206",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16207","000210069996380176","ЛАБУНИШТА ББ","НЛБ ТУТУНСКА БАНКА АД СКОПЈЕ","6999638","Неспецијализирана трговија на големо со храна  пијалаци и тутун","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","ЛАБУНИШТА","Друштво за трговија и услуги ГМ 2014 ЛОГИСТИК ДОО с. Лабуништа Струга","070/212-695","MK4026014519924"
"16208","000530000102004212","РАШАНЕЦ 44","ОХРИДСКА БАНКА А.Д. - ОХРИД","7207603","Производство на леб; слатки (колачи торти) во свежа состојба и бисквити (кекси)","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ОХРИД","Друштво за услуги,трговија и производство ВЛАМИНИ ПРОМ ДООЕЛ с.Лескоец Охрид","075/-812-561","MK4020017534217"
"16209","000200002771020429","С.КОЊСКО","СТОПАНСКА БАНКА А.Д.ЦЕНТРАЛА СКОПЈЕ","6965610","Производство на предмети за вградување (градежна стока) од пластични маси","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ДОЛНО КОЊСКО","Друштво за производство,трговија и услуги НИК-ПИПО ДООЕЛ с.Коњско Охрид!!! СУБЈЕКТОТ Е ВО ПОСТАПКА ЗА БРИшЕЊЕ ПО чЛЕН 552 б ОД ЗТД.!!!","","MK4020014525977"
"16210",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16211","000530050100750339","СТОЈАН МИЛЕВСКИ 16","ОХРИДСКА БАНКА А.Д. - ОХРИД","5224730","Трговија на мало со облека во специјализирани продавници","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","ШТИП","Друштво за трговија,производство и услуги МАРКАНТ-СТ Слободанка и др.ДОО штип","032/386-828","MK4029998114074"
"16212",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16213",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16214",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16215","000530000101869382","С.КУКЛИШ 187/-","ОХРИДСКА БАНКА А.Д. - ОХРИД","7095988","Архитектонски дејности","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","КУКЛИШ","Друштво за проектирање,градеЖништво и услуги УНИАРХИТЕКТ  ДООЕЛ с.Куклиш Струмица","078407252","MK4027016523992"
"16216",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16217",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16218",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16219",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16220",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16221",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16222","000210066947640106","ЗЛАТКО ШНАЈДЕР 4 А/1","НЛБ ТУТУНСКА БАНКА АД СКОПЈЕ","6694764","Агенција за маркетинг","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","СКОПЈЕ-ЦЕНТАР","Друштво за трговија и услуги АДВЕНТИЏ ДОО Скопје","","MK4080011520837"
"16223",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16224",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16225",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16226",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16227",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16228",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16229","000530010100358655","МИТЕ БОГОЕВСКИ 29 Б","ОХРИДСКА БАНКА А.Д. - ОХРИД","5777771","Сметководствени  книговодствени и ревизорски работи; даночно советување","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СКОПЈЕ - АЕРОДРОМ","Друштво за превоз,услуги и трговија ЗУКОТРАНС ДИЗАЈН ДООЕЛ Скопје","02/2438-108","MK4030003484468"
"16230",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16231",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16232","000530010101748083","МИТРОПОЛИТ ТЕОДОСИЈ ГОЛОГ 112/-55","ОХРИДСКА БАНКА А.Д. - ОХРИД","6998550","Дејности на производство на филмови  видеофилмови и телевизиска програма","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СКОПЈЕ-КАРПОШ","Друштво за музичка, видео продукција и маркетинг ПРАГМА МЈУЗИК ЕНТЕРТЕЈМЕНТ ДООЕЛ Скопје","078/739-894","MK4057014527296"
"16233",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16234",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16235",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16236","000300000000833848","АЦО ШОПОВ 76","КОМЕРЦИЈАЛНА БАНКА АД СКОПЈЕ","4054890","Производство на производи од бетон за градежни цели","АКЦИОНЕРСКО ДРУШТВО","СКОПЈЕ - ЃОРЧЕ ПЕТРОВ","Фабрика КАРПОш-Акционерско друштво за проектирање,производство и монтаЖа на бетонски префабрикати,станови,индустриски објекти,мостови и","02/2032-082","MK4030948263700"
"16237",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16238",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16239",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16240","000210054650790153","ЛАЗАР ЛИчЕНОСКИ ББ/-Избрис","НЛБ ТУТУНСКА БАНКА АД СКОПЈЕ","5465079","Неспецијализирана трговија на големо со храна  пијалаци и тутун","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","СКОПЈЕ-ЦЕНТАР","Трговско друштво за производство и трговија на големо и мало РУДИНЕ ММ ДОО увоз-извоз Скопје","02/3116-236","MK4030000400247"
"16241",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16242","000300050000003089","ЈЕНИ ФОЧА 16","КОМЕРЦИЈАЛНА БАНКА АД СКОПЈЕ","5519756","Перење и хемиско чистење на текстилни и крзнени производи","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","КОЧАНИ","Друштво за производство, посредување и промет МОДНА ГРУПАЦИЈА ИНТ ДООЕЛ увоз-извоз Кочани","033/279-400","MK4013001113584"
"16243","000530060101965409","БУЛЕВАР ""ГОЦЕ ДЕЛЧЕВ"" 126/-","ОХРИДСКА БАНКА А.Д. - ОХРИД","7178263","Трговија на мало во неспецијализирани продавници  претежно со храна  пијалаци и тутун","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СТРУМИЦА","Друштво за производство,трговија и услуги ПРЕМИУМ ЛИКЈУЕР СТОРЕ ДООЕЛ Струмица","077/527-549","MK4027017525921"
"16244",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16245","000530010101780093","1732 4-1-К-3/1","ОХРИДСКА БАНКА А.Д. - ОХРИД","7023413","Компјутерско програмирање","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СКОПЈЕ-ЦЕНТАР","Друштво за информатичка технологија и консултантски услуги НАшА КУќА ДООЕЛ Скопје","","MK4057015528423"
"16246",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16247",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"16248","000300000000018369","КОНДОВО УЛ.5 36","КОМЕРЦИЈАЛНА БАНКА АД СКОПЈЕ","4911113","Товарен патен транспорт","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","КОНДОВО","Друштво за надворешен и внатрешен промет КОНДОВО ДООЕЛ експорт-импорт с.Кондово Скопје","02/2046-486","MK4030994206274"
"16249","000270069168210188","БУЛЕВАР ЈАНЕ САНДАНСКИ 71А/2/4","ХАЛК БАНКА АД СКОПЈЕ","6916821","Изградба на станбени и нестанбени згради","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СКОПЈЕ - АЕРОДРОМ","Друштво за градеЖништво влоЖувања консултации туризам машинско производство и трговија ЕЛИФ ИНшААТ ДООЕЛ експорт-импорт Скопје","070/855-570","MK4080013540797"
"16250","000530010101643420","ДИМЧЕ ГРДАН 7","ОХРИДСКА БАНКА А.Д. - ОХРИД","6916597","Изградба на станбени и нестанбени згради","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СТРУГА","Друштво за градеЖништво, трговија и услуги ГРДАНОСКИ ИНЖИНЕРИНГ ДООЕЛ Струга","078-839-266","MK4032013523030"
